leg,cum_dist_km,lon,lat,Hs_m,wind_mps,curr_mps,V_service_mps,V_achievable_mps,SOG_mps,brakePower_kW,feasible
573,10539.1,-121.9524,36.5612,1.736,2.30,0.000,6.00,6.000,6.000,1882.0,1
574,10539.6,-121.9487,36.5639,1.733,2.27,0.000,6.00,6.000,6.000,1879.7,1
575,10540.0,-121.9446,36.5640,1.731,2.24,0.000,6.00,6.000,6.000,1877.8,1
576,10540.5,-121.9416,36.5608,1.731,2.23,0.000,6.00,6.000,6.000,1877.3,1
577,10541.1,-121.9375,36.5599,1.729,2.21,0.000,6.00,6.000,6.000,1875.6,1
578,10541.8,-121.9336,36.5582,1.728,2.19,0.000,6.00,6.000,6.000,1874.3,1
579,10542.7,-121.9319,36.5512,1.729,2.19,0.000,6.00,6.000,6.000,1875.2,1
580,10543.2,-121.9335,36.5457,1.731,2.21,0.000,6.00,6.000,6.000,1876.9,1
581,10543.9,-121.9344,36.5413,1.732,2.23,0.000,6.00,6.000,6.000,1878.1,1
582,10544.2,-121.9315,36.5382,1.732,2.22,0.000,6.00,6.000,6.000,1877.7,1
583,10544.9,-121.9291,36.5346,1.732,2.21,0.000,6.00,6.000,6.000,1877.5,1
584,10545.8,-121.9279,36.5276,1.733,2.22,0.000,6.00,6.000,6.000,1878.5,1
585,10546.9,-121.9338,36.5233,1.737,2.26,0.000,6.00,6.000,6.000,1881.4,1
586,10547.6,-121.9441,36.5232,1.740,2.30,0.000,6.00,6.000,6.000,1884.8,1
587,10548.3,-121.9518,36.5232,1.705,2.34,0.000,6.00,6.000,6.000,1857.1,1
588,10548.9,-121.9561,36.5202,1.708,2.36,0.000,6.00,6.000,6.000,1859.3,1
589,10549.6,-121.9533,36.5159,1.708,2.35,0.000,6.00,6.000,6.000,1859.1,1
590,10550.3,-121.9459,36.5131,1.743,2.32,0.000,6.00,6.000,6.000,1886.9,1
591,10551.0,-121.9433,36.5088,1.743,2.32,0.000,6.00,6.000,6.000,1886.7,1
592,10551.4,-121.9437,36.5043,1.744,2.33,0.000,6.00,6.000,6.000,1887.8,1
593,10552.0,-121.9428,36.4998,1.711,2.34,0.000,6.00,6.000,6.000,1861.2,1
594,10552.7,-121.9444,36.4943,1.713,2.36,0.000,6.00,6.000,6.000,1863.1,1
595,10553.3,-121.9455,36.4890,1.715,2.39,0.000,6.00,6.000,6.000,1864.6,1
596,10555.4,-121.9414,36.4772,1.717,2.41,0.000,6.00,6.000,6.000,1865.8,1
597,10556.2,-121.9348,36.4656,1.717,2.42,0.000,6.00,6.000,6.000,1865.9,1
598,10557.2,-121.9309,36.4588,1.717,2.42,0.000,6.00,6.000,6.000,1866.0,1
599,10557.9,-121.9296,36.4512,1.719,2.44,0.000,6.00,6.000,6.000,1867.3,1
600,10560.1,-121.9237,36.4391,1.720,2.46,0.000,6.00,6.000,6.000,1867.9,1
601,10560.9,-121.9168,36.4268,1.720,2.47,0.000,6.00,6.000,6.000,1868.3,1
602,10561.8,-121.9165,36.4194,1.722,2.50,0.000,6.00,6.000,6.000,1870.0,1
603,10563.2,-121.9161,36.4093,1.725,2.53,0.000,6.00,6.000,6.000,1872.2,1
604,10564.2,-121.9114,36.3997,1.725,2.52,0.000,6.00,6.000,6.000,1872.4,1
605,10565.1,-121.9072,36.3924,1.725,2.50,0.000,6.00,6.000,6.000,1872.3,1
606,10565.5,-121.9051,36.3865,1.726,2.50,0.000,6.00,6.000,6.000,1872.8,1
607,10566.4,-121.9051,36.3808,1.728,2.51,0.000,6.00,6.000,6.000,1873.9,1
608,10567.0,-121.9060,36.3744,1.730,2.52,0.000,6.00,6.000,6.000,1875.6,1
609,10568.0,-121.9047,36.3669,1.731,2.52,0.000,6.00,6.000,6.000,1876.7,1
610,10569.1,-121.9024,36.3574,1.733,2.52,0.000,6.00,6.000,6.000,1877.9,1
611,10570.1,-121.8995,36.3483,1.753,2.52,0.000,6.00,6.000,6.000,1894.0,1
612,10570.8,-121.8957,36.3412,1.753,2.51,0.000,6.00,6.000,6.000,1894.1,1
613,10571.6,-121.8937,36.3353,1.754,2.51,0.000,6.00,6.000,6.000,1894.5,1
614,10572.1,-121.8954,36.3300,1.755,2.52,0.000,6.00,6.000,6.000,1896.2,1
615,10573.7,-121.8964,36.3210,1.758,2.53,0.000,6.00,6.000,6.000,1898.4,1
616,10574.8,-121.8976,36.3092,1.761,2.54,0.000,6.00,6.000,6.000,1901.3,1
617,10576.6,-121.8903,36.3020,1.760,2.51,0.000,6.00,6.000,6.000,1899.7,1
618,10577.8,-121.8773,36.2948,1.757,2.46,0.000,6.00,6.000,6.000,1896.3,1
619,10579.0,-121.8684,36.2866,1.756,2.44,0.000,6.00,6.000,6.000,1895.0,1
620,10580.1,-121.8577,36.2813,1.753,2.40,0.000,6.00,6.000,6.000,1892.3,1
621,10581.1,-121.8488,36.2759,1.768,2.38,0.000,6.00,6.000,6.000,1904.9,1
622,10582.6,-121.8427,36.2659,1.768,2.37,0.000,6.00,6.000,6.000,1905.1,1
623,10583.8,-121.8378,36.2543,1.770,2.38,0.000,6.00,6.000,6.000,1906.1,1
624,10585.3,-121.8302,36.2442,1.769,2.37,0.000,6.00,6.000,6.000,1905.8,1
625,10586.8,-121.8176,36.2358,1.767,2.34,0.000,6.00,6.000,6.000,1903.4,1
626,10587.8,-121.8046,36.2334,1.763,2.30,0.000,6.00,6.000,6.000,1899.1,1
627,10589.6,-121.7901,36.2304,1.774,2.26,0.000,6.00,6.000,6.000,1908.5,1
628,10592.6,-121.7677,36.2189,1.769,2.21,0.000,6.00,6.000,6.000,1903.4,1
629,10595.3,-121.7415,36.2048,1.780,2.15,0.000,6.00,6.000,6.000,1911.5,1
630,10598.2,-121.7165,36.1902,1.775,2.08,0.000,6.00,6.000,6.000,1906.6,1
631,10599.7,-121.6987,36.1769,1.788,2.04,0.000,6.00,6.000,6.000,1917.4,1
632,10601.4,-121.6857,36.1672,1.786,2.02,0.000,6.00,6.000,6.000,1915.7,1
633,10604.2,-121.6678,36.1527,1.784,2.01,0.000,6.00,6.000,6.000,1913.9,1
634,10606.8,-121.6502,36.1331,1.784,2.02,0.000,6.00,6.000,6.000,1914.0,1
635,10608.4,-121.6364,36.1183,1.797,2.05,0.000,6.00,6.000,6.000,1926.1,1
636,10611.7,-121.6242,36.0987,1.799,2.10,0.000,6.00,6.000,6.000,1927.4,1
637,10613.5,-121.6123,36.0780,1.801,2.16,0.000,6.00,6.000,6.000,1929.5,1
638,10614.9,-121.6005,36.0679,1.800,2.18,0.000,6.00,6.000,6.000,1928.9,1
639,10616.4,-121.5936,36.0574,1.814,2.21,0.000,6.00,6.000,6.000,1941.3,1
640,10618.3,-121.5875,36.0433,1.816,2.26,0.000,6.00,6.000,6.000,1943.3,1
641,10620.5,-121.5745,36.0281,1.816,2.30,0.000,6.00,6.000,6.000,1943.9,1
642,10622.9,-121.5539,36.0176,1.813,2.30,0.000,6.00,6.000,6.000,1941.3,1
643,10624.6,-121.5318,36.0125,1.820,2.28,0.000,6.00,6.000,6.000,1947.6,1
644,10626.3,-121.5146,36.0067,1.817,2.28,0.000,6.00,6.000,6.000,1944.7,1
645,10629.0,-121.4983,35.9928,1.803,2.28,0.000,6.00,6.000,6.000,1932.9,1
646,10630.9,-121.4884,35.9740,1.799,2.23,0.000,6.00,6.000,6.000,1929.2,1
647,10632.8,-121.4846,35.9574,1.799,2.22,0.000,6.00,6.000,6.000,1928.9,1
648,10634.8,-121.4803,35.9403,1.788,2.20,0.000,6.00,6.000,6.000,1920.0,1
649,10636.8,-121.4753,35.9226,1.788,2.18,0.000,6.00,6.000,6.000,1919.3,1
650,10638.2,-121.4675,35.9086,1.785,2.15,0.000,6.00,6.000,6.000,1916.6,1
651,10640.1,-121.4630,35.8952,1.773,2.13,0.000,6.00,6.000,6.000,1906.9,1
652,10642.8,-121.4526,35.8780,1.770,2.09,0.000,6.00,6.000,6.000,1903.2,1
653,10644.7,-121.4338,35.8638,1.760,1.99,0.000,6.00,6.000,6.000,1894.3,1
654,10645.9,-121.4194,35.8566,1.752,1.92,0.000,6.00,6.000,6.000,1887.2,1
655,10647.2,-121.4111,35.8494,1.736,1.88,0.000,6.00,6.000,6.000,1874.0,1
656,10650.4,-121.3980,35.8327,1.731,1.83,0.000,6.00,6.000,6.000,1869.3,1
657,10652.5,-121.3776,35.8159,1.721,1.71,0.000,6.00,6.000,6.000,1860.4,1
658,10656.3,-121.3526,35.7984,1.695,1.56,0.000,6.00,6.000,6.000,1839.3,1
659,10659.1,-121.3302,35.7755,1.686,1.44,0.000,6.00,6.000,6.000,1831.3,1
660,10664.8,-121.3188,35.7391,1.672,1.43,0.000,6.00,6.000,6.000,1821.7,1
661,10665.6,-121.3118,35.7107,1.675,1.46,0.000,6.00,6.000,6.000,1824.3,1
662,10667.1,-121.3037,35.7026,1.672,1.44,0.000,6.00,6.000,6.000,1822.0,1
663,10669.1,-121.2934,35.6895,1.653,1.43,0.000,6.00,6.000,6.000,1808.6,1
664,10670.9,-121.2884,35.6731,1.654,1.45,0.000,6.00,6.000,6.000,1809.8,1
665,10672.7,-121.2787,35.6645,1.650,1.41,0.000,6.00,6.000,6.000,1807.2,1
666,10674.4,-121.2606,35.6608,1.639,1.34,0.000,6.00,6.000,6.000,1799.9,1
667,10676.1,-121.2430,35.6547,1.630,1.26,0.000,6.00,6.000,6.000,1793.6,1
668,10677.8,-121.2252,35.6499,1.603,1.17,0.000,6.00,6.000,6.000,1774.7,1
669,10680.4,-121.2058,35.6400,1.593,1.08,0.000,6.00,6.000,6.000,1768.8,1
670,10680.7,-121.1933,35.6331,1.587,1.03,0.000,6.00,6.000,6.000,1765.8,1
671,10681.4,-121.1923,35.6367,1.585,1.01,0.000,6.00,6.000,6.000,1764.8,1
672,10682.0,-121.1902,35.6408,1.582,0.99,0.000,6.00,6.000,6.000,1763.3,1
673,10683.7,-121.1784,35.6394,1.575,0.93,0.000,6.00,6.000,6.000,1759.6,1
674,10685.1,-121.1643,35.6321,1.568,0.88,0.000,6.00,6.000,6.000,1757.4,1
675,10688.0,-121.1512,35.6161,1.565,0.87,0.000,6.00,6.000,6.000,1759.2,1
676,10689.2,-121.1371,35.6029,1.561,0.84,0.000,6.00,6.000,6.000,1760.5,1
677,10695.4,-121.1163,35.5752,1.538,0.85,0.000,6.00,6.000,6.000,1751.5,1
678,10700.1,-121.0851,35.5338,1.513,0.87,0.000,6.00,6.000,6.000,1741.3,1
679,10704.3,-121.0526,35.5035,1.504,0.89,0.000,6.00,6.000,6.000,1740.3,1
680,10708.6,-121.0212,35.4749,1.474,0.91,0.000,6.00,6.000,6.000,1722.6,1
681,10710.7,-120.9941,35.4603,1.492,0.94,0.000,6.00,6.000,6.000,1736.8,1
682,10712.5,-120.9731,35.4583,1.480,0.99,0.000,6.00,6.000,6.000,1729.4,1
683,10714.4,-120.9548,35.4515,1.472,1.03,0.000,6.00,6.000,6.000,1724.1,1
684,10717.9,-120.9272,35.4473,1.485,1.08,0.000,6.00,6.000,6.000,1734.0,1
685,10720.4,-120.8978,35.4406,1.498,1.14,0.000,6.00,6.000,6.000,1743.6,1
686,10722.0,-120.8832,35.4265,1.495,1.17,0.000,6.00,6.000,6.000,1741.4,1
687,10723.8,-120.8751,35.4127,1.495,1.19,0.000,6.00,6.000,6.000,1741.8,1
688,10727.6,-120.8689,35.3882,1.501,1.22,0.000,6.00,6.000,6.000,1745.8,1
689,10728.3,-120.8635,35.3724,1.504,1.25,0.000,6.00,6.000,6.000,1747.8,1
690,10729.4,-120.8562,35.3704,1.501,1.27,0.000,6.00,6.000,6.000,1745.5,1
691,10731.9,-120.8468,35.3565,1.527,1.30,0.000,6.00,6.000,6.000,1764.4,1
692,10733.3,-120.8365,35.3410,1.527,1.33,0.000,6.00,6.000,6.000,1764.6,1
693,10734.4,-120.8367,35.3339,1.530,1.35,0.000,6.00,6.000,6.000,1766.4,1
694,10735.2,-120.8427,35.3280,1.535,1.37,0.000,6.00,6.000,6.000,1769.9,1
695,10736.4,-120.8494,35.3229,1.540,1.37,0.000,6.00,6.000,6.000,1773.3,1
696,10737.0,-120.8565,35.3241,1.517,1.39,0.000,6.00,6.000,6.000,1756.8,1
697,10739.3,-120.8556,35.3371,1.510,1.42,0.000,6.00,6.000,6.000,1752.0,1
698,10741.1,-120.8580,35.3547,1.503,1.47,0.000,6.00,6.000,6.000,1746.6,1
699,10744.6,-120.8650,35.3461,1.508,1.49,0.000,6.00,6.000,6.000,1750.6,1
700,10749.9,-120.8774,35.3082,1.529,1.49,0.000,6.00,6.000,6.000,1764.5,1
701,10751.4,-120.8913,35.2797,1.545,1.50,0.000,6.00,6.000,6.000,1776.2,1
702,10754.1,-120.8966,35.2616,1.554,1.51,0.000,6.00,6.000,6.000,1782.4,1
703,10756.1,-120.8919,35.2418,1.559,1.52,0.000,6.00,6.000,6.000,1785.9,1
704,10757.5,-120.8814,35.2288,1.559,1.53,0.000,6.00,6.000,6.000,1786.1,1
705,10760.9,-120.8632,35.2134,1.556,1.58,0.000,6.00,6.000,6.000,1785.0,1
706,10766.9,-120.8203,35.1910,1.566,1.75,0.000,6.00,6.000,6.000,1794.0,1
707,10770.0,-120.7782,35.1696,1.599,1.96,0.000,6.00,6.000,6.000,1826.3,1
708,10770.6,-120.7625,35.1597,1.596,2.06,0.000,6.00,6.000,6.000,1824.9,1
709,10771.1,-120.7574,35.1612,1.595,2.08,0.000,6.00,6.000,6.000,1823.7,1
710,10772.1,-120.7555,35.1675,1.592,2.10,0.000,6.00,6.000,6.000,1822.1,1
711,10772.9,-120.7526,35.1747,1.590,2.12,0.000,6.00,6.000,6.000,1820.2,1
712,10775.3,-120.7368,35.1763,1.585,2.18,0.000,6.00,6.000,6.000,1817.0,1
713,10776.9,-120.7151,35.1747,1.579,2.24,0.000,6.00,6.000,6.000,1813.4,1
714,10777.8,-120.7022,35.1717,1.577,2.28,0.000,6.00,6.000,6.000,1811.5,1
715,10780.3,-120.6885,35.1611,1.575,2.35,0.000,6.00,6.000,6.000,1810.2,1
716,10781.1,-120.6751,35.1516,1.573,2.42,0.000,6.00,6.000,6.000,1808.6,1
717,10782.3,-120.6649,35.1504,1.570,2.45,0.000,6.00,6.000,6.000,1806.8,1
718,10783.1,-120.6557,35.1474,1.559,2.48,0.000,6.00,6.000,6.000,1799.2,1
719,10784.0,-120.6489,35.1418,1.558,2.52,0.000,6.00,6.000,6.000,1798.6,1
720,10787.6,-120.6403,35.1240,1.558,2.62,0.000,6.00,6.000,6.000,1798.4,1
721,10791.4,-120.6332,35.0912,1.552,2.82,0.000,6.00,6.000,6.000,1793.7,1
722,10795.7,-120.6322,35.0545,1.556,3.06,0.000,6.00,6.000,6.000,1795.7,1
723,10799.6,-120.6380,35.0180,1.553,3.35,0.000,6.00,6.000,6.000,1792.9,1
724,10807.6,-120.6543,34.9663,1.554,3.58,0.000,6.00,6.000,6.000,1793.2,1
725,10810.3,-120.6695,34.9196,1.563,3.69,0.000,6.00,6.000,6.000,1799.9,1
726,10811.4,-120.6702,34.9032,1.565,3.73,0.000,6.00,6.000,6.000,1801.7,1
727,10812.6,-120.6613,34.9000,1.563,3.74,0.000,6.00,6.000,6.000,1800.3,1
728,10813.8,-120.6498,34.8981,1.560,3.76,0.000,6.00,6.000,6.000,1798.4,1
729,10815.6,-120.6424,34.8872,1.559,3.78,0.000,6.00,6.000,6.000,1798.1,1
730,10816.7,-120.6364,34.8753,1.558,3.80,0.000,6.00,6.000,6.000,1798.2,1
731,10817.7,-120.6274,34.8694,1.557,3.81,0.000,6.00,6.000,6.000,1797.0,1
732,10818.9,-120.6189,34.8627,1.555,3.83,0.000,6.00,6.000,6.000,1796.1,1
733,10820.5,-120.6165,34.8508,1.555,3.86,0.000,6.00,6.000,6.000,1796.6,1
734,10823.3,-120.6183,34.8314,1.558,3.91,0.000,6.00,6.000,6.000,1798.5,1
735,10827.5,-120.6246,34.8006,1.562,3.88,0.000,6.00,6.000,6.000,1801.5,1
736,10830.3,-120.6351,34.7702,1.568,3.88,0.000,6.00,6.000,6.000,1805.4,1
737,10832.3,-120.6339,34.7510,1.569,3.88,0.000,6.00,6.000,6.000,1806.2,1
738,10834.5,-120.6223,34.7346,1.566,3.84,0.000,6.00,6.000,6.000,1804.4,1
739,10837.1,-120.6100,34.7152,1.563,3.81,0.000,6.00,6.000,6.000,1802.5,1
740,10840.0,-120.6046,34.6921,1.563,3.79,0.000,6.00,6.000,6.000,1802.2,1
741,10842.3,-120.6101,34.6694,1.567,3.79,0.000,6.00,6.000,6.000,1804.5,1
742,10846.1,-120.6224,34.6438,1.573,3.83,0.000,6.00,6.000,6.000,1809.0,1
743,10849.3,-120.6363,34.6146,1.582,3.98,0.000,6.00,6.000,6.000,1815.6,1
744,10851.1,-120.6450,34.5933,1.588,4.08,0.000,6.00,6.000,6.000,1820.1,1
745,10852.4,-120.6461,34.5799,1.590,4.14,0.000,6.00,6.000,6.000,1821.8,1
746,10853.8,-120.6405,34.5685,1.588,4.18,0.000,6.00,6.000,6.000,1821.4,1
747,10855.6,-120.6291,34.5578,1.585,4.22,0.000,6.00,6.000,6.000,1819.3,1
748,10858.1,-120.6081,34.5537,1.576,4.26,0.000,6.00,6.000,6.000,1813.7,1
749,10859.6,-120.5863,34.5541,1.566,4.30,0.000,6.00,6.000,6.000,1807.4,1
750,10861.9,-120.5679,34.5474,1.558,4.32,0.000,6.00,6.000,6.000,1802.7,1
751,10864.0,-120.5471,34.5382,1.549,4.35,0.000,6.00,6.000,6.000,1797.3,1
752,10866.9,-120.5232,34.5283,1.539,4.36,0.000,6.00,6.000,6.000,1791.3,1
753,10870.6,-120.5008,34.5064,1.531,4.39,0.000,6.00,6.000,6.000,1787.1,1
754,10875.5,-120.4821,34.4708,1.551,4.42,0.000,6.00,6.000,6.000,1800.9,1
755,10877.4,-120.4634,34.4465,1.548,4.46,0.000,6.00,6.000,6.000,1799.7,1
756,10878.7,-120.4492,34.4470,1.562,4.49,0.000,6.00,6.000,6.000,1809.3,1
757,10880.4,-120.4348,34.4513,1.555,4.53,0.000,6.00,6.000,6.000,1805.0,1
758,10942.9,-120.1712,34.2651,1.305,5.03,0.000,6.00,6.000,6.000,1662.1,1
759,10944.1,-119.9109,34.0766,1.072,5.40,0.000,6.00,6.000,6.000,1567.2,1
760,10945.8,-119.8958,34.0743,1.066,5.40,0.000,6.00,6.000,6.000,1565.6,1
761,10948.6,-119.8717,34.0724,1.055,5.40,0.000,6.00,6.000,6.000,1562.2,1
762,10950.7,-119.8458,34.0671,1.046,5.40,0.000,6.00,6.000,6.000,1559.6,1
763,10952.1,-119.8298,34.0593,1.044,5.43,0.000,6.00,6.000,6.000,1559.5,1
764,10953.7,-119.8157,34.0535,1.042,5.40,0.000,6.00,6.000,6.000,1558.6,1
765,10955.6,-119.7974,34.0541,1.032,5.33,0.000,6.00,6.000,6.000,1554.0,1
766,10956.5,-119.7828,34.0560,1.023,5.27,0.000,6.00,6.000,6.000,1549.5,1
767,10958.2,-119.7686,34.0558,1.016,5.22,0.000,6.00,6.000,6.000,1545.9,1
768,10958.9,-119.7560,34.0540,1.011,5.18,0.000,6.00,6.000,6.000,1543.2,1
769,10959.7,-119.7486,34.0522,1.008,5.17,0.000,6.00,6.000,6.000,1541.8,1
770,10960.6,-119.7406,34.0493,0.970,5.16,0.000,6.00,6.000,6.000,1524.8,1
771,10961.1,-119.7346,34.0475,0.969,5.15,0.000,6.00,6.000,6.000,1524.0,1
772,10963.1,-119.7220,34.0454,0.965,5.12,0.000,6.00,6.000,6.000,1521.7,1
773,10964.3,-119.7078,34.0384,0.963,5.12,0.000,6.00,6.000,6.000,1520.7,1
774,10965.5,-119.6981,34.0314,0.963,5.13,0.000,6.00,6.000,6.000,1520.5,1
775,10966.7,-119.6889,34.0240,0.964,5.14,0.000,6.00,6.000,6.000,1520.6,1
776,10967.4,-119.6812,34.0203,0.963,5.14,0.000,6.00,6.000,6.000,1519.9,1
777,10968.5,-119.6718,34.0188,0.959,5.12,0.000,6.00,6.000,6.000,1518.0,1
778,10969.7,-119.6605,34.0179,0.954,5.10,0.000,6.00,6.000,6.000,1515.5,1
779,10971.7,-119.6438,34.0164,0.947,5.06,0.000,6.00,6.000,6.000,1511.8,1
780,10973.5,-119.6244,34.0166,0.938,5.01,0.000,6.00,6.000,6.000,1507.1,1
781,10974.8,-119.6118,34.0245,0.926,4.89,0.000,6.00,6.000,6.000,1501.7,1
782,10975.9,-119.6090,34.0346,0.918,4.78,0.000,6.00,6.000,6.000,1498.1,1
783,10978.2,-119.5994,34.0447,0.907,4.64,0.000,6.00,6.000,6.000,1493.0,1
784,10979.4,-119.5820,34.0502,0.924,4.52,0.000,6.00,6.000,6.000,1498.2,1
785,10980.5,-119.5702,34.0530,0.916,4.45,0.000,6.00,6.000,6.000,1494.3,1
786,10983.9,-119.5487,34.0484,0.879,4.38,0.000,6.00,6.000,6.000,1479.8,1
787,10985.2,-119.5270,34.0379,0.874,4.36,0.000,6.00,6.000,6.000,1476.7,1
788,10992.6,-119.4832,34.0242,0.870,4.22,0.000,6.00,6.000,6.000,1473.5,1
789,10993.3,-119.4421,34.0121,0.885,4.03,0.000,6.00,6.000,6.000,1477.6,1
790,10994.1,-119.4346,34.0091,0.888,3.99,0.000,6.00,6.000,6.000,1478.6,1
791,10994.8,-119.4269,34.0064,0.891,3.96,0.000,6.00,6.000,6.000,1479.4,1
792,10995.8,-119.4188,34.0055,0.893,3.94,0.000,6.00,6.000,6.000,1480.0,1
793,10998.0,-119.4020,34.0042,0.896,3.89,0.000,6.00,6.000,6.000,1481.2,1
794,11051.9,-119.0985,34.0008,0.941,2.76,0.000,6.00,6.000,6.000,1502.1,1
795,11052.2,-118.8055,34.0002,0.896,1.89,0.000,6.00,6.000,6.000,1487.2,1
796,11052.6,-118.8034,34.0029,0.894,1.87,0.000,6.00,6.000,6.000,1486.6,1
797,11053.2,-118.7997,34.0058,0.892,1.85,0.000,6.00,6.000,6.000,1485.7,1
798,11053.5,-118.7952,34.0070,0.890,1.82,0.000,6.00,6.000,6.000,1485.0,1
799,11054.0,-118.7932,34.0094,0.889,1.80,0.000,6.00,6.000,6.000,1484.4,1
800,11054.5,-118.7910,34.0131,0.887,1.78,0.000,6.00,6.000,6.000,1483.6,1
801,11055.0,-118.7886,34.0171,0.884,1.75,0.000,6.00,6.000,6.000,1482.7,1
802,11055.5,-118.7857,34.0208,0.882,1.72,0.000,6.00,6.000,6.000,1481.8,1
803,11056.5,-118.7782,34.0228,0.879,1.68,0.000,6.00,6.000,6.000,1480.7,1
804,11058.1,-118.7646,34.0247,0.875,1.62,0.000,6.00,6.000,6.000,1479.0,1
805,11059.1,-118.7523,34.0288,0.870,1.56,0.000,6.00,6.000,6.000,1477.0,1
806,11060.7,-118.7395,34.0322,0.865,1.52,0.000,6.00,6.000,6.000,1475.2,1
807,11062.9,-118.7187,34.0310,0.860,1.51,0.000,6.00,6.000,6.000,1473.4,1
808,11064.2,-118.7000,34.0307,0.855,1.51,0.000,6.00,6.000,6.000,1471.7,1
809,11065.4,-118.6866,34.0311,0.851,1.49,0.000,6.00,6.000,6.000,1470.4,1
810,11065.8,-118.6792,34.0317,0.849,1.49,0.000,6.00,6.000,6.000,1469.6,1
811,11066.4,-118.6769,34.0356,0.847,1.47,0.000,6.00,6.000,6.000,1468.9,1
812,11067.2,-118.6711,34.0385,0.845,1.46,0.000,6.00,6.000,6.000,1468.0,1
813,11070.0,-118.6518,34.0377,0.840,1.45,0.000,6.00,6.000,6.000,1466.2,1
814,11072.6,-118.6231,34.0360,0.832,1.42,0.000,6.00,6.000,6.000,1463.7,1
815,11073.2,-118.6063,34.0372,0.827,1.40,0.000,6.00,6.000,6.000,1461.9,1
816,11074.4,-118.5971,34.0390,0.824,1.38,0.000,6.00,6.000,6.000,1460.8,1
817,11075.2,-118.5867,34.0378,0.822,1.37,0.000,6.00,6.000,6.000,1459.9,1
818,11076.4,-118.5766,34.0388,0.819,1.35,0.000,6.00,6.000,6.000,1458.7,1
819,11077.7,-118.5640,34.0395,0.815,1.33,0.000,6.00,6.000,6.000,1457.4,1
820,11078.9,-118.5507,34.0384,0.811,1.31,0.000,6.00,6.000,6.000,1456.2,1
821,11082.2,-118.5291,34.0305,0.807,1.32,0.000,6.00,6.000,6.000,1454.8,1
822,11086.1,-118.4984,34.0106,0.817,1.20,0.000,6.00,6.000,6.000,1457.3,1
823,11092.6,-118.4637,33.9742,0.802,1.08,0.000,6.00,6.000,6.000,1451.2,1
824,11097.8,-118.4348,33.9275,0.819,1.05,0.000,6.00,6.000,6.000,1456.2,1
825,11101.7,-118.4174,33.8895,0.823,1.08,0.000,6.00,6.000,6.000,1457.6,1
826,11104.3,-118.4048,33.8623,0.825,1.11,0.000,6.00,6.000,6.000,1458.7,1
827,11105.1,-118.3984,33.8476,0.843,1.16,0.000,6.00,6.000,6.000,1465.0,1
828,11106.2,-118.3943,33.8400,0.843,1.18,0.000,6.00,6.000,6.000,1465.5,1
829,11108.2,-118.3916,33.8268,0.846,1.24,0.000,6.00,6.000,6.000,1466.6,1
830,11109.6,-118.3938,33.8117,0.850,1.33,0.000,6.00,6.000,6.000,1468.5,1
831,11111.0,-118.4022,33.8018,0.839,1.40,0.000,6.00,6.000,6.000,1464.6,1
832,11111.8,-118.4090,33.7946,0.843,1.46,0.000,6.00,6.000,6.000,1466.0,1
833,11113.2,-118.4156,33.7875,0.847,1.51,0.000,6.00,6.000,6.000,1467.4,1
834,11114.5,-118.4247,33.7788,0.852,1.57,0.000,6.00,6.000,6.000,1469.2,1
835,11115.7,-118.4252,33.7688,0.854,1.63,0.000,6.00,6.000,6.000,1470.1,1
836,11116.9,-118.4190,33.7591,0.855,1.67,0.000,6.00,6.000,6.000,1470.0,1
837,11118.4,-118.4136,33.7480,0.855,1.71,0.000,6.00,6.000,6.000,1470.1,1
838,11119.0,-118.4084,33.7409,0.855,1.73,0.000,6.00,6.000,6.000,1470.0,1
839,11119.6,-118.4031,33.7378,0.854,1.73,0.000,6.00,6.000,6.000,1469.4,1
840,11120.3,-118.3978,33.7361,0.870,1.73,0.000,6.00,6.000,6.000,1475.3,1
841,11121.2,-118.3896,33.7384,0.866,1.70,0.000,6.00,6.000,6.000,1473.7,1
842,11122.1,-118.3805,33.7386,0.863,1.68,0.000,6.00,6.000,6.000,1472.2,1
843,11123.4,-118.3692,33.7364,0.859,1.67,0.000,6.00,6.000,6.000,1470.7,1
844,11124.7,-118.3586,33.7310,0.856,1.68,0.000,6.00,6.000,6.000,1469.5,1
845,11127.0,-118.3431,33.7232,0.870,1.67,0.000,6.00,6.000,6.000,1474.8,1
846,11128.4,-118.3245,33.7170,0.865,1.64,0.000,6.00,6.000,6.000,1472.7,1
847,11130.0,-118.3092,33.7119,0.860,1.62,0.000,6.00,6.000,6.000,1471.0,1
848,11131.2,-118.2961,33.7065,0.875,1.61,0.000,6.00,6.000,6.000,1476.4,1
849,11132.1,-118.2870,33.7056,0.872,1.58,0.000,6.00,6.000,6.000,1475.1,1
850,11132.7,-118.2794,33.7079,0.868,1.55,0.000,6.00,6.000,6.000,1473.7,1
851,11135.7,-118.2608,33.7113,0.860,1.48,0.000,6.00,6.000,6.000,1470.5,1
852,11140.2,-118.2277,33.7286,0.910,1.29,0.000,6.00,6.000,6.000,1477.4,1
853,11141.0,-118.2062,33.7444,0.901,1.14,0.000,6.00,6.000,6.000,1472.9,1
854,11141.8,-118.2026,33.7429,0.901,1.13,0.000,6.00,6.000,6.000,1472.8,1
855,11143.0,-118.1977,33.7355,0.904,1.14,0.000,6.00,6.000,6.000,1473.3,1
856,11143.7,-118.1890,33.7321,0.905,1.13,0.000,6.00,6.000,6.000,1473.1,1
