leg,cum_dist_km,lon,lat,Hs_m,wind_mps,curr_mps,V_service_mps,V_achievable_mps,SOG_mps,brakePower_kW,feasible
420,9926.2,-124.4336,42.4179,2.060,2.56,0.000,6.00,6.000,6.000,2237.4,1
421,9931.4,-124.4290,42.3731,2.075,2.63,0.000,6.00,6.000,6.000,2248.1,1
422,9933.7,-124.4317,42.3394,2.088,2.72,0.000,6.00,6.000,6.000,2259.2,1
423,9934.8,-124.4304,42.3247,2.093,2.74,0.000,6.00,6.000,6.000,2262.9,1
424,9935.3,-124.4256,42.3189,2.094,2.73,0.000,6.00,6.000,6.000,2262.4,1
425,9941.9,-124.4168,42.2883,2.103,2.71,0.000,6.00,6.000,6.000,2267.2,1
426,9943.0,-124.4114,42.2539,2.115,2.70,0.000,6.00,6.000,6.000,2274.7,1
427,9944.8,-124.4038,42.2442,2.117,2.64,0.000,6.00,6.000,6.000,2274.0,1
428,9949.8,-124.3857,42.2180,2.136,2.51,0.000,6.00,6.000,6.000,2289.3,1
429,9955.0,-124.3712,42.1734,2.149,2.39,0.000,6.00,6.000,6.000,2296.0,1
430,9959.2,-124.3629,42.1315,2.164,2.30,0.000,6.00,6.000,6.000,2305.1,1
431,9961.0,-124.3550,42.1055,2.173,2.25,0.000,6.00,6.000,6.000,2311.7,1
432,9962.4,-124.3432,42.0947,2.184,2.17,0.000,6.00,6.000,6.000,2321.1,1
433,10124.9,-124.3277,41.3601,2.176,3.82,0.000,6.00,6.000,6.000,2350.2,1
434,10126.2,-124.3208,40.6230,2.174,3.60,0.000,6.00,6.000,6.000,2349.1,1
435,10131.1,-124.3360,40.5976,2.177,3.61,0.000,6.00,6.000,6.000,2352.5,1
436,10132.9,-124.3540,40.5704,2.173,3.63,0.000,6.00,6.000,6.000,2347.7,1
437,10139.3,-124.3719,40.5363,2.177,3.66,0.000,6.00,6.000,6.000,2351.1,1
438,10144.3,-124.3909,40.4874,2.184,3.75,0.000,6.00,6.000,6.000,2362.0,1
439,10146.9,-124.4026,40.4546,2.187,3.92,0.000,6.00,6.000,6.000,2375.7,1
440,10150.2,-124.4037,40.4298,2.194,4.01,0.000,6.00,6.000,6.000,2389.9,1
441,10158.6,-124.3814,40.3803,2.209,4.02,0.000,6.00,6.000,6.000,2416.8,1
442,10167.8,-124.3641,40.3031,2.224,4.11,0.000,6.00,6.000,6.000,2450.2,1
443,10170.6,-124.3530,40.2518,2.234,4.19,0.000,6.00,6.000,6.000,2472.0,1
444,10173.4,-124.3310,40.2333,2.238,4.13,0.000,6.00,6.000,6.000,2477.1,1
445,10180.4,-124.2879,40.2045,2.242,3.93,0.000,6.00,6.000,6.000,2480.8,1
446,10188.9,-124.2209,40.1570,2.031,3.57,0.000,6.00,6.000,6.000,2220.3,1
447,10237.6,-124.0113,39.9562,1.817,2.20,0.000,6.00,6.000,6.000,1973.0,1
448,10239.9,-123.8374,39.7723,1.900,1.74,0.000,6.00,6.000,6.000,2097.9,1
449,10243.9,-123.8338,39.7441,1.907,1.87,0.000,6.00,6.000,6.000,2106.8,1
450,10286.0,-123.8275,39.5369,1.970,2.95,0.000,6.00,6.000,6.000,2181.2,1
451,10291.0,-123.8157,39.3260,2.012,3.63,0.000,6.00,6.000,6.000,2237.1,1
452,10293.9,-123.8048,39.2919,2.014,3.69,0.000,6.00,6.000,6.000,2241.6,1
453,10295.4,-123.7969,39.2743,2.035,3.70,0.000,6.00,6.000,6.000,2271.0,1
454,10300.8,-123.7842,39.2459,2.035,3.75,0.000,6.00,6.000,6.000,2272.8,1
455,10304.0,-123.7729,39.2081,2.039,3.97,0.000,6.00,6.000,6.000,2280.4,1
456,10310.2,-123.7528,39.1685,2.039,4.06,0.000,6.00,6.000,6.000,2281.4,1
457,10314.8,-123.7253,39.1247,2.055,4.12,0.000,6.00,6.000,6.000,2302.6,1
458,10331.1,-123.7191,39.0333,2.071,4.53,0.000,6.00,6.000,6.000,2321.5,1
459,10332.7,-123.7339,38.9580,2.086,4.90,0.000,6.00,6.000,6.000,2339.1,1
460,10337.0,-123.7344,38.9371,2.087,4.98,0.000,6.00,6.000,6.000,2340.9,1
461,10347.2,-123.6873,38.8841,2.092,5.01,0.000,6.00,6.000,6.000,2347.3,1
462,10354.0,-123.6212,38.8277,1.924,5.05,0.000,6.00,6.000,6.000,2165.3,1
463,10358.0,-123.5765,38.7944,1.888,5.08,0.000,6.00,6.000,6.000,2131.0,1
464,10363.1,-123.5411,38.7649,1.875,5.14,0.000,6.00,6.000,6.000,2118.8,1
465,10384.3,-123.4446,38.6737,1.928,4.90,0.000,6.00,6.000,6.000,2180.0,1
466,10388.8,-123.3514,38.5840,1.851,4.69,0.000,6.00,6.000,6.000,2100.3,1
467,10392.2,-123.3208,38.5581,1.888,4.67,0.000,6.00,6.000,6.000,2136.3,1
468,10398.5,-123.2786,38.5298,1.918,4.68,0.000,6.00,6.000,6.000,2165.0,1
469,10412.3,-123.1886,38.4741,1.846,4.46,0.000,6.00,6.000,6.000,2097.4,1
470,10417.5,-123.1102,38.4167,1.846,4.16,0.000,6.00,6.000,6.000,2095.5,1
471,10420.6,-123.0874,38.3840,1.863,4.07,0.000,6.00,6.000,6.000,2102.4,1
472,10422.1,-123.0750,38.3660,1.860,4.03,0.000,6.00,6.000,6.000,2099.0,1
473,10426.3,-123.0734,38.3412,1.856,4.06,0.000,6.00,6.000,6.000,2096.6,1
474,10429.4,-123.0692,38.3092,1.856,4.09,0.000,6.00,6.000,6.000,2096.4,1
475,10462.5,-123.0392,38.1483,1.833,4.28,0.000,6.00,6.000,6.000,2076.6,1
476,10462.9,-123.0188,38.0006,1.819,4.60,0.000,6.00,6.000,6.000,2059.5,1
477,10463.8,-123.0245,37.9975,1.816,4.60,0.000,6.00,6.000,6.000,2058.2,1
478,10464.6,-123.0226,37.9940,1.815,4.58,0.000,6.00,6.000,6.000,2056.9,1
479,10497.1,-123.0098,37.8473,1.809,4.43,0.000,6.00,6.000,6.000,2042.1,1
480,10648.4,-122.4717,37.1677,1.597,2.43,0.000,6.00,6.000,6.000,1825.5,1
481,10651.4,-121.9507,36.6230,1.678,0.58,0.000,6.00,6.000,6.000,1835.8,1
482,10652.7,-121.9619,36.6060,1.686,0.65,0.000,6.00,6.000,6.000,1842.0,1
483,10653.7,-121.9653,36.5963,1.655,0.68,0.000,6.00,6.000,6.000,1818.1,1
484,10655.3,-121.9739,36.5879,1.660,0.71,0.000,6.00,6.000,6.000,1822.2,1
485,10656.3,-121.9796,36.5792,1.664,0.74,0.000,6.00,6.000,6.000,1825.4,1
486,10657.3,-121.9740,36.5718,1.663,0.76,0.000,6.00,6.000,6.000,1825.3,1
487,10659.0,-121.9620,36.5642,1.660,0.76,0.000,6.00,6.000,6.000,1823.5,1
488,10663.0,-121.9510,36.5416,1.626,0.80,0.000,6.00,6.000,6.000,1798.7,1
489,10663.7,-121.9518,36.5232,1.631,0.84,0.000,6.00,6.000,6.000,1802.6,1
490,10664.3,-121.9561,36.5202,1.633,0.85,0.000,6.00,6.000,6.000,1804.3,1
491,10665.0,-121.9533,36.5159,1.633,0.85,0.000,6.00,6.000,6.000,1804.5,1
492,10666.4,-121.9464,36.5085,1.667,0.85,0.000,6.00,6.000,6.000,1830.2,1
493,10667.7,-121.9448,36.4974,1.637,0.87,0.000,6.00,6.000,6.000,1807.9,1
494,10668.3,-121.9455,36.4890,1.639,0.89,0.000,6.00,6.000,6.000,1808.7,1
495,10670.4,-121.9414,36.4772,1.641,0.90,0.000,6.00,6.000,6.000,1808.6,1
496,10672.8,-121.9335,36.4580,1.642,0.93,0.000,6.00,6.000,6.000,1808.8,1
497,10676.5,-121.9233,36.4317,1.645,0.96,0.000,6.00,6.000,6.000,1809.6,1
498,10677.9,-121.9161,36.4093,1.648,0.98,0.000,6.00,6.000,6.000,1810.4,1
499,10679.7,-121.9103,36.3958,1.649,0.99,0.000,6.00,6.000,6.000,1810.4,1
500,10681.0,-121.9061,36.3828,1.651,1.00,0.000,6.00,6.000,6.000,1810.8,1
501,10681.6,-121.9060,36.3744,1.653,1.01,0.000,6.00,6.000,6.000,1811.9,1
502,10682.7,-121.9047,36.3669,1.654,1.02,0.000,6.00,6.000,6.000,1812.5,1
503,10683.7,-121.9024,36.3574,1.656,1.03,0.000,6.00,6.000,6.000,1812.9,1
504,10684.8,-121.8995,36.3483,1.673,1.03,0.000,6.00,6.000,6.000,1825.7,1
505,10686.5,-121.8975,36.3359,1.675,1.05,0.000,6.00,6.000,6.000,1826.6,1
506,10689.2,-121.8984,36.3162,1.680,1.07,0.000,6.00,6.000,6.000,1829.2,1
507,10692.0,-121.8866,36.2972,1.681,1.06,0.000,6.00,6.000,6.000,1827.7,1
508,10693.2,-121.8684,36.2866,1.677,1.04,0.000,6.00,6.000,6.000,1823.2,1
509,10695.2,-121.8543,36.2778,1.674,1.01,0.000,6.00,6.000,6.000,1819.7,1
510,10696.7,-121.8427,36.2659,1.688,1.00,0.000,6.00,6.000,6.000,1829.1,1
511,10697.9,-121.8378,36.2543,1.689,1.01,0.000,6.00,6.000,6.000,1829.1,1
512,10699.4,-121.8302,36.2442,1.689,1.00,0.000,6.00,6.000,6.000,1828.1,1
513,10700.9,-121.8176,36.2358,1.687,0.98,0.000,6.00,6.000,6.000,1825.5,1
514,10703.6,-121.7959,36.2294,1.696,0.94,0.000,6.00,6.000,6.000,1830.6,1
515,10706.5,-121.7677,36.2189,1.689,0.90,0.000,6.00,6.000,6.000,1823.8,1
516,10713.5,-121.7238,36.1916,1.695,0.83,0.000,6.00,6.000,6.000,1827.7,1
517,10718.1,-121.6757,36.1572,1.702,0.73,0.000,6.00,6.000,6.000,1835.2,1
518,10720.6,-121.6502,36.1331,1.701,0.70,0.000,6.00,6.000,6.000,1839.8,1
519,10725.5,-121.6304,36.1040,1.714,0.71,0.000,6.00,6.000,6.000,1860.6,1
520,10729.9,-121.6054,36.0675,1.717,0.76,0.000,6.00,6.000,6.000,1877.0,1
521,10731.8,-121.5875,36.0433,1.729,0.80,0.000,6.00,6.000,6.000,1896.3,1
522,10734.0,-121.5745,36.0281,1.729,0.84,0.000,6.00,6.000,6.000,1901.1,1
523,10736.4,-121.5539,36.0176,1.726,0.89,0.000,6.00,6.000,6.000,1903.5,1
524,10738.1,-121.5318,36.0125,1.732,0.94,0.000,6.00,6.000,6.000,1911.7,1
525,10742.4,-121.5063,35.9962,1.729,1.01,0.000,6.00,6.000,6.000,1911.2,1
526,10744.2,-121.4884,35.9740,1.724,1.09,0.000,6.00,6.000,6.000,1912.1,1
527,10748.1,-121.4826,35.9487,1.714,1.15,0.000,6.00,6.000,6.000,1903.2,1
528,10750.2,-121.4753,35.9226,1.713,1.22,0.000,6.00,6.000,6.000,1903.2,1
529,10753.3,-121.4677,35.9001,1.712,1.27,0.000,6.00,6.000,6.000,1902.7,1
530,10756.0,-121.4526,35.8780,1.695,1.31,0.000,6.00,6.000,6.000,1889.1,1
531,10760.1,-121.4255,35.8566,1.682,1.36,0.000,6.00,6.000,6.000,1880.2,1
532,10763.3,-121.3980,35.8327,1.658,1.41,0.000,6.00,6.000,6.000,1861.6,1
533,10765.4,-121.3776,35.8159,1.649,1.45,0.000,6.00,6.000,6.000,1855.4,1
534,10771.9,-121.3455,35.7875,1.623,1.50,0.000,6.00,6.000,6.000,1835.1,1
535,10777.6,-121.3188,35.7391,1.603,1.58,0.000,6.00,6.000,6.000,1820.6,1
536,10778.5,-121.3118,35.7107,1.606,1.63,0.000,6.00,6.000,6.000,1822.6,1
537,10779.9,-121.3037,35.7026,1.603,1.66,0.000,6.00,6.000,6.000,1820.6,1
538,10783.7,-121.2934,35.6812,1.587,1.76,0.000,6.00,6.000,6.000,1808.2,1
539,10787.1,-121.2702,35.6611,1.579,1.88,0.000,6.00,6.000,6.000,1801.7,1
540,10788.8,-121.2430,35.6547,1.564,1.96,0.000,6.00,6.000,6.000,1791.1,1
541,10792.9,-121.2145,35.6422,1.535,2.06,0.000,6.00,6.000,6.000,1769.0,1
542,10793.3,-121.1933,35.6331,1.525,2.13,0.000,6.00,6.000,6.000,1761.6,1
543,10795.3,-121.1805,35.6354,1.517,2.16,0.000,6.00,6.000,6.000,1755.5,1
544,10799.6,-121.1563,35.6210,1.507,2.27,0.000,6.00,6.000,6.000,1748.2,1
545,10800.8,-121.1371,35.6029,1.501,2.38,0.000,6.00,6.000,6.000,1744.1,1
546,10807.1,-121.1163,35.5752,1.480,2.54,0.000,6.00,6.000,6.000,1728.4,1
547,10811.7,-121.0851,35.5338,1.457,2.78,0.000,6.00,6.000,6.000,1711.9,1
548,10816.0,-121.0526,35.5035,1.449,2.96,0.000,6.00,6.000,6.000,1706.2,1
549,10820.3,-121.0212,35.4749,1.422,3.06,0.000,6.00,6.000,6.000,1687.7,1
550,10825.9,-120.9758,35.4535,1.431,3.13,0.000,6.00,6.000,6.000,1693.4,1
551,10834.1,-120.9086,35.4258,1.429,3.06,0.000,6.00,6.000,6.000,1692.7,1
552,10847.4,-120.8791,35.3456,1.466,3.08,0.000,6.00,6.000,6.000,1717.3,1
553,10849.0,-120.8913,35.2797,1.494,3.45,0.000,6.00,6.000,6.000,1737.5,1
554,10851.6,-120.8966,35.2616,1.502,3.61,0.000,6.00,6.000,6.000,1743.8,1
555,10853.7,-120.8919,35.2418,1.507,3.77,0.000,6.00,6.000,6.000,1747.8,1
556,10855.1,-120.8814,35.2288,1.507,3.86,0.000,6.00,6.000,6.000,1748.3,1
557,10858.4,-120.8632,35.2134,1.504,3.99,0.000,6.00,6.000,6.000,1747.4,1
558,10867.5,-120.8077,35.1816,1.512,4.31,0.000,6.00,6.000,6.000,1754.4,1
559,10868.0,-120.7625,35.1597,1.545,4.49,0.000,6.00,6.000,6.000,1792.1,1
560,10868.6,-120.7574,35.1612,1.544,4.48,0.000,6.00,6.000,6.000,1791.4,1
561,10886.6,-120.6945,35.0991,1.522,4.88,0.000,6.00,6.000,6.000,1784.3,1
562,10898.5,-120.6499,34.9834,1.513,5.57,0.000,6.00,6.000,6.000,1790.4,1
563,10901.2,-120.6695,34.9196,1.526,5.73,0.000,6.00,6.000,6.000,1802.6,1
564,10902.3,-120.6702,34.9032,1.528,5.76,0.000,6.00,6.000,6.000,1805.2,1
565,10904.4,-120.6561,34.8970,1.526,5.70,0.000,6.00,6.000,6.000,1804.3,1
566,10906.2,-120.6424,34.8872,1.524,5.65,0.000,6.00,6.000,6.000,1803.9,1
567,10907.4,-120.6364,34.8753,1.524,5.64,0.000,6.00,6.000,6.000,1804.5,1
568,10908.4,-120.6274,34.8694,1.522,5.60,0.000,6.00,6.000,6.000,1804.0,1
569,10911.1,-120.6198,34.8555,1.522,5.53,0.000,6.00,6.000,6.000,1804.0,1
570,10918.0,-120.6237,34.8128,1.527,5.47,0.000,6.00,6.000,6.000,1808.5,1
571,10920.8,-120.6351,34.7702,1.534,5.48,0.000,6.00,6.000,6.000,1814.5,1
572,10925.0,-120.6286,34.7421,1.535,5.41,0.000,6.00,6.000,6.000,1815.6,1
573,10930.2,-120.6115,34.7025,1.534,5.30,0.000,6.00,6.000,6.000,1815.1,1
574,10936.3,-120.6183,34.6538,1.541,5.25,0.000,6.00,6.000,6.000,1820.2,1
575,10939.5,-120.6363,34.6146,1.551,5.26,0.000,6.00,6.000,6.000,1827.5,1
576,10941.3,-120.6450,34.5933,1.556,5.27,0.000,6.00,6.000,6.000,1831.4,1
577,10942.6,-120.6461,34.5799,1.558,5.26,0.000,6.00,6.000,6.000,1832.9,1
578,10944.1,-120.6405,34.5685,1.557,5.23,0.000,6.00,6.000,6.000,1832.4,1
579,10945.9,-120.6291,34.5578,1.554,5.17,0.000,6.00,6.000,6.000,1830.3,1
580,10951.8,-120.5897,34.5469,1.539,4.96,0.000,6.00,6.000,6.000,1820.4,1
581,10953.9,-120.5471,34.5382,1.522,4.75,0.000,6.00,6.000,6.000,1808.6,1
582,10960.3,-120.5140,34.5133,1.509,4.67,0.000,6.00,6.000,6.000,1799.6,1
583,10965.2,-120.4821,34.4708,1.521,4.66,0.000,6.00,6.000,6.000,1805.5,1
584,10967.1,-120.4634,34.4465,1.516,4.67,0.000,6.00,6.000,6.000,1802.6,1
585,10969.9,-120.4397,34.4471,1.525,4.60,0.000,6.00,6.000,6.000,1807.1,1
586,11033.5,-120.1649,34.2628,1.290,4.86,0.000,6.00,6.000,6.000,1689.0,1
587,11035.1,-119.8958,34.0743,1.065,5.21,0.000,6.00,6.000,6.000,1570.4,1
588,11038.0,-119.8717,34.0724,1.054,5.14,0.000,6.00,6.000,6.000,1563.2,1
589,11040.1,-119.8458,34.0671,1.044,5.13,0.000,6.00,6.000,6.000,1557.1,1
590,11044.6,-119.8115,34.0599,1.032,5.15,0.000,6.00,6.000,6.000,1548.9,1
591,11047.2,-119.7735,34.0560,1.015,5.14,0.000,6.00,6.000,6.000,1538.3,1
592,11048.6,-119.7518,34.0540,1.005,5.13,0.000,6.00,6.000,6.000,1532.2,1
593,11049.8,-119.7382,34.0504,1.000,5.15,0.000,6.00,6.000,6.000,1529.4,1
594,11063.1,-119.6604,34.0491,0.926,5.07,0.000,6.00,6.000,6.000,1494.7,1
595,11065.3,-119.5768,34.0525,0.915,4.92,0.000,6.00,6.000,6.000,1486.1,1
596,11068.7,-119.5487,34.0484,0.874,4.92,0.000,6.00,6.000,6.000,1470.5,1
597,11070.0,-119.5270,34.0379,0.871,4.99,0.000,6.00,6.000,6.000,1467.7,1
598,11078.1,-119.4803,34.0222,0.871,5.06,0.000,6.00,6.000,6.000,1466.0,1
599,11079.6,-119.4314,34.0074,0.889,5.04,0.000,6.00,6.000,6.000,1473.2,1
600,11080.5,-119.4188,34.0055,0.892,5.02,0.000,6.00,6.000,6.000,1474.7,1
601,11082.8,-119.4020,34.0042,0.895,4.91,0.000,6.00,6.000,6.000,1476.7,1
602,11136.6,-119.0985,34.0008,0.928,2.17,0.000,6.00,6.000,6.000,1499.1,1
603,11137.0,-118.8055,34.0002,0.880,0.73,0.000,6.00,6.000,6.000,1476.4,1
604,11137.9,-118.8003,34.0039,0.877,0.70,0.000,6.00,6.000,6.000,1475.0,1
605,11138.2,-118.7952,34.0070,0.874,0.68,0.000,6.00,6.000,6.000,1473.7,1
606,11139.1,-118.7915,34.0109,0.872,0.66,0.000,6.00,6.000,6.000,1472.5,1
607,11140.1,-118.7863,34.0182,0.867,0.64,0.000,6.00,6.000,6.000,1470.5,1
608,11142.6,-118.7698,34.0238,0.861,0.59,0.000,6.00,6.000,6.000,1466.7,1
609,11147.2,-118.7315,34.0276,0.848,0.54,0.000,6.00,6.000,6.000,1459.3,1
610,11149.7,-118.6935,34.0299,0.837,0.50,0.000,6.00,6.000,6.000,1451.9,1
611,11151.2,-118.6734,34.0346,0.829,0.48,0.000,6.00,6.000,6.000,1448.1,1
612,11187.0,-118.5376,33.9185,0.807,0.47,0.000,6.00,6.000,6.000,1439.5,1
613,11189.0,-118.4152,33.7910,0.831,0.09,0.000,6.00,6.000,6.000,1441.9,1
614,11190.3,-118.4247,33.7788,0.837,0.03,0.000,6.00,6.000,6.000,1443.4,1
615,11191.5,-118.4252,33.7688,0.839,0.05,0.000,6.00,6.000,6.000,1462.6,1
616,11194.1,-118.4174,33.7527,0.840,0.14,0.000,6.00,6.000,6.000,1463.3,1
617,11195.3,-118.4067,33.7386,0.840,0.24,0.000,6.00,6.000,6.000,1462.3,1
618,11196.0,-118.3978,33.7361,0.855,0.26,0.000,6.00,6.000,6.000,1468.1,1
619,11197.7,-118.3851,33.7369,0.850,0.28,0.000,6.00,6.000,6.000,1466.1,1
620,11200.0,-118.3654,33.7317,0.844,0.34,0.000,6.00,6.000,6.000,1463.3,1
621,11203.7,-118.3362,33.7201,0.854,0.44,0.000,6.00,6.000,6.000,1466.3,1
622,11206.4,-118.3044,33.7086,0.845,0.53,0.000,6.00,6.000,6.000,1461.9,1
623,11207.9,-118.2837,33.7055,0.856,0.58,0.000,6.00,6.000,6.000,1465.9,1
624,11210.8,-118.2608,33.7113,0.846,0.63,0.000,6.00,6.000,6.000,1461.3,1
625,11215.7,-118.2240,33.7271,0.894,0.73,0.000,6.00,6.000,6.000,1463.6,1
626,11216.9,-118.1977,33.7355,0.888,0.81,0.000,6.00,6.000,6.000,1459.5,1
627,11217.6,-118.1890,33.7321,0.890,0.83,0.000,6.00,6.000,6.000,1459.3,1
628,11218.6,-118.1859,33.7369,0.887,0.85,0.000,6.00,6.000,6.000,1458.0,1
629,11219.9,-118.1896,33.7469,0.882,0.90,0.000,6.00,6.000,6.000,1456.3,1
630,11221.4,-118.1957,33.7582,0.901,0.95,0.000,6.00,6.000,6.000,1462.1,1
