route,basin,lengthClass,date,season,year,distKm,speedMps,geoFuelKg,gcFuelKg,calmPathRealFuelKg,realFuelKg,benefitKg,benefitPct,meshFuelKg,meshGainPct,currentEffectPct,wps,fetchS,routeS,status,speedOptFuelKg,speedOptDurationH,speedOptMeanMps,meshSpeedOptFuelKg,meshSpeedOptDurationH,meshSpeedOptMeanMps,calmSpeedOptFuelKg,awareSpeedOptFuelKg,etaSlack,speedSet,speedOptCostUSD,meshSpeedOptCostUSD,calmSpeedOptCostUSD,awareSpeedOptCostUSD
Yokohama->LongBeach,NPacific,ocean,2022-07-15,JJA,2022,8876.5,6.0,574004.4,263282.6,592627.3,592003.9,623.4,0.11,489832.7,17.26,NA,391,617.4,696.4,ok,NA,NA,NA,463381.9,514.859,5.715,524482.0,463381.9,0.050,5.0|5.5|6.0|6.5|7.0,NA,256143.14,298547.49,256143.14
Yokohama->LongBeach,NPacific,ocean,2022-10-15,SON,2022,8876.5,6.0,NA,263282.6,NA,NA,NA,NA,NA,NA,NA,NA,596.8,567.4,route_invalid,NA,NA,NA,NA,NA,NA,NA,NA,0.050,5.0|5.5|6.0|6.5|7.0,NA,NA,NA,NA
Yokohama->LongBeach,NPacific,ocean,2023-01-15,DJF,2023,8876.5,6.0,NA,263282.6,NA,NA,NA,NA,NA,NA,NA,NA,531.2,471.9,route_invalid,NA,NA,NA,NA,NA,NA,NA,NA,0.050,5.0|5.5|6.0|6.5|7.0,NA,NA,NA,NA
Yokohama->LongBeach,NPacific,ocean,2023-04-15,MAM,2023,8876.5,6.0,NA,263282.6,NA,637217.9,NA,NA,692239.2,-8.63,NA,630,616.0,754.5,ok,NA,NA,NA,645299.4,539.438,5.715,NA,645299.4,0.050,5.0|5.5|6.0|6.5|7.0,NA,364786.03,NA,364786.03
Yokohama->LongBeach,NPacific,ocean,2023-07-15,JJA,2023,8876.5,6.0,482462.7,263282.6,462375.3,461510.7,864.6,0.19,466506.9,-1.08,NA,458,621.2,692.9,ok,NA,NA,NA,450811.0,517.930,5.714,453389.4,450811.0,0.050,5.0|5.5|6.0|6.5|7.0,NA,250509.92,256800.82,250509.92
Yokohama->LongBeach,NPacific,ocean,2023-10-15,SON,2023,8876.5,6.0,703066.8,263282.6,653197.9,652701.2,496.7,0.08,635521.4,2.63,NA,385,596.0,675.7,ok,NA,NA,NA,635521.4,500.410,6.000,NA,635521.4,0.050,5.0|5.5|6.0|6.5|7.0,NA,352366.88,NA,352366.88
NewYork->Colon,NWAtlantic,basin,2022-01-15,DJF,2022,3523.0,6.0,NA,142304.8,NA,NA,NA,NA,NA,NA,NA,NA,1.6,363.3,route_invalid,NA,NA,NA,NA,NA,NA,NA,NA,0.050,5.0|5.5|6.0|6.5|7.0,NA,NA,NA,NA
NewYork->Colon,NWAtlantic,basin,2022-04-15,MAM,2022,3523.0,6.0,163461.4,145530.7,160419.8,160376.3,43.5,0.03,151628.8,5.45,NA,126,0.9,500.5,ok,NA,NA,NA,141191.7,190.798,5.715,147681.2,141191.7,0.050,5.0|5.5|6.0|6.5|7.0,NA,81063.29,76055.80,81063.29
NewYork->Colon,NWAtlantic,basin,2022-07-15,JJA,2022,3523.0,6.0,190730.0,154981.4,184943.4,184860.1,83.3,0.05,173077.8,6.37,NA,126,1.3,535.4,ok,NA,NA,NA,163819.2,189.599,5.747,171578.9,163819.2,0.050,5.0|5.5|6.0|6.5|7.0,NA,84366.90,88363.12,84366.90
NewYork->Colon,NWAtlantic,basin,2022-10-15,SON,2022,3523.0,6.0,154022.4,123222.9,151357.1,151313.4,43.7,0.03,145465.0,3.87,NA,123,1.3,539.2,ok,NA,NA,NA,143125.6,177.449,5.935,140386.6,143125.6,0.050,5.0|5.5|6.0|6.5|7.0,NA,73709.69,72299.11,73709.69
NewYork->Colon,NWAtlantic,basin,2023-01-15,DJF,2023,3523.0,6.0,279145.4,121068.8,272848.8,272604.4,244.4,0.09,199692.7,26.75,NA,128,1.4,637.4,ok,NA,NA,NA,192425.2,198.944,5.719,257105.1,192425.2,0.050,5.0|5.5|6.0|6.5|7.0,NA,109295.09,132409.13,109295.09
NewYork->Colon,NWAtlantic,basin,2023-04-15,MAM,2023,3523.0,6.0,167244.6,137662.7,164169.6,163907.5,262.1,0.16,157029.5,4.20,NA,127,1.3,533.5,ok,NA,NA,NA,146333.8,184.722,5.720,156655.9,146333.8,0.050,5.0|5.5|6.0|6.5|7.0,NA,82609.57,80677.80,82609.57
NewYork->Colon,NWAtlantic,basin,2023-07-15,JJA,2023,3523.0,6.0,212810.0,141073.3,209972.9,209524.9,448.0,0.21,188229.1,10.16,NA,130,0.9,544.6,ok,NA,NA,NA,181811.3,190.846,5.717,197672.5,181811.3,0.050,5.0|5.5|6.0|6.5|7.0,NA,100662.59,101801.34,100662.59
NewYork->Colon,NWAtlantic,basin,2023-10-15,SON,2023,3523.0,6.0,165505.9,126850.5,162657.3,162613.2,44.1,0.03,158050.9,2.81,NA,126,1.3,535.5,ok,NA,NA,NA,145195.9,184.544,5.728,153772.6,145195.9,0.050,5.0|5.5|6.0|6.5|7.0,NA,74775.88,79192.89,74775.88
